LAT,LON,scrubbed.name,GENUS,SPECIES,FAMILY,YEAR,FULLNAME,uID,ALT,GEODESC,PLANTDESC,LOCDESC,HABDESC,SCRUBBEDGENUS
18.3212,-65.7438,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2007,Tabebuia heterophylla,1471 Chrono,NA,NA,NA,NA,NA,Tabebuia
18.2867,-65.8566,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2007,Tabebuia heterophylla,1472 Chrono,NA,NA,NA,NA,NA,Tabebuia
18.3204,-65.7302,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2007,Tabebuia heterophylla,1474 Chrono,NA,NA,NA,NA,NA,Tabebuia
18.3165,-65.7281,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2007,Tabebuia heterophylla,1475 Chrono,NA,NA,NA,NA,NA,Tabebuia
18.38052,-66.68626,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2011,Tabebuia heterophylla (DC.) Britt.,GBIF 95dfeded-c814-4f9b-9769-e86e3519b0dc,222,"Around and above scenic overlook, Cerro Morales, along Rt. 10.",NA,NA,NA,Tabebuia
18.19138,-66.09222,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2006,Tabebuia heterophylla (DC.) Britt.,GBIF urn:catalog:MO:Tropicos:3008493,310,Mpo. Caguas. Secondary growth forest on SE slope.,NA,NA,NA,Tabebuia
18.19166,-65.83777,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2006,Tabebuia heterophylla (DC.) Britt.,GBIF urn:catalog:MO:Tropicos:3008682,350,Mpo. Las Piedras. Near summit of Cerro Collores by radio tower off of Hwy 937. Disturbed area.,NA,NA,NA,Tabebuia
18.41666,-65.83333,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1994,Tabebuia heterophylla (DC.) Britt.,GBIF urn:catalog:MO:Tropicos:482513,5,"Municipio Río Grande: Punta Picúa, along the access road from the condominiums at the point for about 7 km along the point. Mangroves and thickets.",NA,NA,NA,Tabebuia
18.33333,-65.83333,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1994,Tabebuia heterophylla (DC.) Britt.,GBIF urn:catalog:MO:Tropicos:482460,350,"Municipio Río Grande: El Verde Research Station, rte 186 at the Río Sonadora. Wet montane forest.",NA,NA,NA,Tabebuia
17.94075,-66.94193,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1992,Tabebuia heterophylla (DC.) Britt.,GBIF 852637a1-c006-4a9f-8a0c-24d431324ea7,30,"Bo. Montalvo, Guánica Forest Reserve, jeep road along Monte de la Brea.",NA,NA,NA,Tabebuia
18.06429,-65.80758,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1991,Tabebuia heterophylla (DC.) Britt.,GBIF 5f406801-6902-49dc-a4d5-5bc32e1d383c,25.5,Punta Guyanés. Along old road from S end of Palmas del Mar next to sea.,NA,NA,NA,Tabebuia
18.38333,-65.76666,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1991,Tabebuia heterophylla (DC.) Britt.,GBIF urn:catalog:MO:Tropicos:480834,NA,Municipio of Río Grande: West side of Punta Picua.,NA,NA,NA,Tabebuia
18.16439,-65.74387,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1991,Tabebuia heterophylla (DC.) Britt.,GBIF 2e8483b0-0f4b-4e74-becd-3325574cdad3,17.5,Cayo Santiago.,NA,NA,NA,Tabebuia
18.08,-66.58,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1990,Tabebuia heterophylla (DC.) Britt.,GBIF 6e21afce-9427-4dc4-bb4a-f5d1768e36da,NA,"Along highway 511, vicinity of town of Real.",NA,NA,NA,Tabebuia
18.18333,-65.83333,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1989,Tabebuia heterophylla (DC.) Britt.,GBIF urn:catalog:MO:Tropicos:481559,450,"Verdera Bisley, Luquillo Mun. Caribbean National Forest, Bisley Watershed #3 above mature ""tabonuco"" forest over volcanic rock.   TRANSECT 7",NA,NA,NA,Tabebuia
18.41666,-66.26666,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1989,Tabebuia heterophylla (DC.) Britt.,GBIF urn:catalog:MO:Tropicos:481868,50,"Mogotes de Nevarez, W of Bayamon. TRANSECT 1",NA,NA,NA,Tabebuia
17.98406,-66.68882,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1988,Tabebuia heterophylla (DC.) Britt.,GBIF a45f12c6-77d9-4a7e-b8b3-260679183606,NA,Just W of ponce at the construction site of the new prison.,NA,NA,NA,Tabebuia
18.08333,-66.98333,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1985,Tabebuia heterophylla (DC.) Britt.,GBIF urn:catalog:MO:Tropicos:483007,800,"Maricao Forest Reserve, 20 mi E of Mayagüez, moist forest on serpentine.",NA,NA,NA,Tabebuia
18.48,-66.97,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1985,Tabebuia heterophylla (DC.) Britt.,GBIF 08d55fd6-ffca-4089-9774-132b2f637803,125,Near Balneario de Guajataca.,NA,NA,NA,Tabebuia
18.48333,-66.96666,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1985,Tabebuia heterophylla (DC.) Britt.,GBIF urn:catalog:MO:Tropicos:482866,125,"Quebradillas, near Balneario Guanajataca. Forest on steep limestone    hills along arroyo.",NA,NA,NA,Tabebuia
18.33333,-66.7,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1985,Tabebuia heterophylla (DC.) Britt.,GBIF urn:catalog:MO:Tropicos:482684,250,"Rio Abajo Forest Reserve, 18 mi S of Arecibo.",NA,NA,NA,Tabebuia
18.43333,-66.41666,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1980,Tabebuia heterophylla (DC.) Britt.,GBIF urn:catalog:MO:Tropicos:487129,10,2.5 mi N on Rte. 686 from Rte. 2 (Vega Baja).  Roadside.,NA,NA,NA,Tabebuia
18.3223,-65.79182,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1971,Tabebuia heterophylla (DC.) Britt.,GBIF df035b21-f2b2-40c5-aca5-a1967f04b5d7,NA,W Luquillo.,NA,NA,NA,Tabebuia
18.3223,-65.79182,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1971,Tabebuia heterophylla (DC.) Britt.,GBIF 38a808fa-98c1-4217-ae94-8cd7666c890b,NA,W Luquillo.,NA,NA,NA,Tabebuia
18.28138,-65.78305,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1969,Tabebuia heterophylla (DC.) Britt.,GBIF NA,NA,"Luquillo Mountains, Caribbean National Forest",Tree to 25 feet.,NA,NA,Tabebuia
18.32694,-65.88888,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1967,Tabebuia heterophylla (DC.) Britt.,GBIF NA,NA,Along Route 185 on West Slopes of Luquillo Experimental Forest,Weed with lilac flowers.,NA,NA,Tabebuia
17.965,-66.879,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1964,Tabebuia heterophylla (DC.) Britt.,GBIF urn:catalog:MO:Tropicos:2575257,NA,Guanica National Forest.,NA,NA,NA,Tabebuia
17.965,-66.879,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1964,Tabebuia heterophylla (DC.) Britt.,GBIF urn:catalog:MO:Tropicos:1268541,NA,Guanica National Forest.,NA,NA,NA,Tabebuia
18.33829,-65.82564,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1950,Tabebuia heterophylla (DC.) Britt.,GBIF 2fb9aff7-e449-4fcf-ad65-b94c7b6fe9af,244,Caribbean National Forest. El Verde Expt. Station.,NA,NA,NA,Tabebuia
18.07929,-66.90641,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1950,Tabebuia heterophylla (DC.) Britt.,GBIF 019b1002-fe5e-46d7-a034-c3ef04b53144,NA,Susúa Forest Reserve.,NA,NA,NA,Tabebuia
18.46494,-66.69456,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1950,Tabebuia heterophylla (DC.) Britt.,GBIF ed34c1ea-75f7-40ba-a2e0-926ec12edbc3,30,Bosque Experimental de Cambalache,NA,NA,NA,Tabebuia
17.973,-66.908,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1935,Tabebuia heterophylla (DC.) Britt.,GBIF urn:catalog:MO:Tropicos:2575066,NA,Guanica.,NA,NA,NA,Tabebuia
18.11154,-67.03557,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1933,Tabebuia heterophylla (DC.) Britt.,GBIF 422894c7-39b8-41c1-9914-6131d120b35b,NA,Casa María.,NA,NA,NA,Tabebuia
18.09458,-66.36347,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1933,Tabebuia heterophylla (DC.) Britt.,GBIF 8453b56a-0b64-4eab-b4ff-690ceaf352ea,NA,NA,NA,NA,NA,Tabebuia
18.45255,-66.063,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1933,Tabebuia heterophylla (DC.) Britt.,GBIF d0b304c5-359a-41c5-ae76-fb729e06083d,NA,Punta de las Marías.,NA,NA,NA,Tabebuia
17.99864,-66.71096,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1933,Tabebuia heterophylla (DC.) Britt.,GBIF 4674d55e-5dab-4318-8a2e-6d92f4f3f4a0,NA,Near Tallaboa.,NA,NA,NA,Tabebuia
18.05264,-66.50415,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1933,Tabebuia heterophylla (DC.) Britt.,GBIF 73699dd1-79b7-44e7-aa2e-d879b26c08b3,NA,NA,NA,NA,NA,Tabebuia
18.00339,-66.70322,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1927,Tabebuia heterophylla (DC.) Britt.,GBIF bbc5aa1f-0ef8-4fd0-a1e4-0de7224fa1c9,NA,Between Guayanilla and Ponce.,NA,NA,NA,Tabebuia
18.01348,-66.24949,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1926,Tabebuia heterophylla (DC.) Britt.,GBIF 278a7590-be4f-4cc7-9b8b-c83f1464f6da,NA,NA,NA,NA,NA,Tabebuia
17.96952,-66.21908,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1922,Tabebuia heterophylla (DC.) Britt.,GBIF a46d745e-cfc7-4c17-adef-13c01d66c391,NA,Aguirre.,NA,NA,NA,Tabebuia
18.04172,-67.19891,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1915,Tabebuia heterophylla (DC.) Britt.,GBIF 9e048e54-53ed-451a-a323-269c9cfb8745,NA,Pedernales. Punta Guaniquilla.,NA,NA,NA,Tabebuia
18.25182,-65.77834,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1914,Tabebuia heterophylla (DC.) Britt.,GBIF 22818cd1-c575-49d2-a44d-090237f3f43d,NA,"Sierra de Naguabo, Río Prieto and adjacent hills. Alt. 690-1035 (m? ft?)",NA,NA,NA,Tabebuia
18.0248,-66.73878,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1913,Tabebuia heterophylla (DC.) Britt.,GBIF 8bef4ca6-6a16-4933-9e5f-d3ce460695b6,NA,Guayanilla to Tallaboa. Peñón.,NA,NA,NA,Tabebuia
18.2886,-65.7111,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1913,Tabebuia heterophylla (DC.) Britt.,GBIF 87ba7368-91ad-45b9-bae2-4e5cec11b6c6,NA,Río Arriba.,NA,NA,NA,Tabebuia
18.3006,-65.65971,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1913,Tabebuia heterophylla (DC.) Britt.,GBIF c34f4252-8941-478b-b228-6c4e7a1104ba,NA,Fajardo to Ceiba.,NA,NA,NA,Tabebuia
18.038,-66.3742,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1913,Tabebuia heterophylla (DC.) Britt.,GBIF efe29232-bd75-433f-a015-02c062e08ab6,NA,San Idelfonso. Baños de Coamo. Coamo Springs.,NA,NA,NA,Tabebuia
17.98966,-66.64269,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1913,Tabebuia heterophylla (DC.) Britt.,GBIF e21eb08c-ae0d-4889-b3d9-f24128f8b490,NA,Ponce to Playa Las Cucharas,NA,NA,NA,Tabebuia
18.40514,-66.13719,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1912,Tabebuia heterophylla (DC.) Britt.,GBIF 272d26a9-fa92-4d8c-a793-084cdcdb3b30,NA,Finca Santa Ana,NA,NA,NA,Tabebuia
18.2655,-66.7004,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1906,Tabebuia heterophylla (DC.) Britt.,GBIF cfd0cc09-da51-456c-a254-3f809f8e88a2,NA,NA,NA,NA,NA,Tabebuia
18.0387,-66.6641,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1906,Tabebuia heterophylla (DC.) Britt.,GBIF 8ee42fc3-3de5-4863-9423-f1cd0c5819aa,NA,Ponce to Peñuelas.,NA,NA,NA,Tabebuia
18.42143,-66.39648,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1906,Tabebuia heterophylla (DC.) Britt.,GBIF 0a1ca827-2942-4614-91b3-271b5680fdc6,NA,NA,NA,NA,NA,Tabebuia
18.0206,-66.6138,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1901,Tabebuia heterophylla (DC.) Britt.,GBIF 2dc8eb01-b6fe-457a-8150-3d8e3bdae0ce,NA,NA,NA,NA,NA,Tabebuia
18.16381,-67.15811,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1901,Tabebuia heterophylla (DC.) Britt.,GBIF dfb21e31-ad5a-459e-80ad-0f35b6e85cbc,NA,Mayagüez to Joyuda.,NA,NA,NA,Tabebuia
18.30428,-65.80869,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1899,Tabebuia heterophylla (DC.) Britt.,GBIF 26d0235b-9c9a-4468-84e4-02951e6b2b83,NA,W. slope Luquillo Mts.,NA,NA,NA,Tabebuia
18.3692,-67.2278,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,1886,Tabebuia heterophylla (DC.) Britt.,GBIF 122152d7-714d-4afd-9237-5bdc8f1f8f15,NA,Río Grande.,NA,NA,NA,Tabebuia
17.99361,-66.70611,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,NA,Tabebuia heterophylla (DC.) Britt.,GBIF NA,122,Penuelas,NA,NA,NA,Tabebuia
18.2879,-65.79004,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,NA,Tabebuia heterophylla (DC.) Britt.,GBIF 6387143e-d5d2-4ac5-a090-e7ec37047863,NA,Sierra de Luquillo.,NA,NA,NA,Tabebuia
17.99361,-66.70611,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,NA,Tabebuia heterophylla (DC.) Britt.,GBIF NA,122,"Penuelas, PR",NA,NA,NA,Tabebuia
18.22139,-66.46222,Tabebuia heterophylla,Tecoma,leucoxylon,BIGNONIACEAE,NA,Tecoma leucoxylon (L.) Mart. ex DC.,GBIF NA,NA,Porto Rico - Porto Ricco,NA,NA,NA,Tabebuia
17.97549,-66.86782,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2012,TABEBUIA HETEROPHYLLA,MANUAL  RAM223,NA,,NA,NA,NA,Tabebuia
18.207669,-66.133411,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720070729,NA,NA,NA,NA,NA,Tabebuia
18.28905,-66.073425,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720070763,NA,NA,NA,NA,NA,Tabebuia
18.28905,-66.073425,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720070763,NA,NA,NA,NA,NA,Tabebuia
18.372139,-66.730411,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720130324,NA,NA,NA,NA,NA,Tabebuia
18.39705,-66.616039,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720130398,NA,NA,NA,NA,NA,Tabebuia
18.39705,-66.616039,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720130398,NA,NA,NA,NA,NA,Tabebuia
18.396881,-66.75865,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720130417,NA,NA,NA,NA,NA,Tabebuia
18.396881,-66.75865,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720130417,NA,NA,NA,NA,NA,Tabebuia
18.42419,-66.72969,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720130418,NA,NA,NA,NA,NA,Tabebuia
18.42419,-66.72969,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720130418,NA,NA,NA,NA,NA,Tabebuia
18.207569,-66.319161,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720190018,NA,NA,NA,NA,NA,Tabebuia
18.289461,-66.16155,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720210707,NA,NA,NA,NA,NA,Tabebuia
18.289461,-66.16155,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720210707,NA,NA,NA,NA,NA,Tabebuia
18.196431,-66.075061,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720250042,NA,NA,NA,NA,NA,Tabebuia
18.370411,-66.815169,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720270268,NA,NA,NA,NA,NA,Tabebuia
18.316631,-65.896719,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720290021,NA,NA,NA,NA,NA,Tabebuia
18.316631,-65.896719,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720290021,NA,NA,NA,NA,NA,Tabebuia
18.342061,-65.877661,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720290885,NA,NA,NA,NA,NA,Tabebuia
18.342061,-65.877661,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720290885,NA,NA,NA,NA,NA,Tabebuia
18.12585,-66.076261,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720350769,NA,NA,NA,NA,NA,Tabebuia
18.12585,-66.076261,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720350769,NA,NA,NA,NA,NA,Tabebuia
18.07094,-66.19182,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720350770,NA,NA,NA,NA,NA,Tabebuia
18.07094,-66.19182,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720350770,NA,NA,NA,NA,NA,Tabebuia
18.07202,-66.16139,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720350771,NA,NA,NA,NA,NA,Tabebuia
18.07202,-66.16139,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720350771,NA,NA,NA,NA,NA,Tabebuia
18.261961,-65.678989,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720370967,NA,NA,NA,NA,NA,Tabebuia
18.288661,-66.559069,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720390441,NA,NA,NA,NA,NA,Tabebuia
18.342839,-66.50235,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720390476,NA,NA,NA,NA,NA,Tabebuia
18.271561,-65.72495,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720530037,NA,NA,NA,NA,NA,Tabebuia
18.271561,-65.72495,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720530037,NA,NA,NA,NA,NA,Tabebuia
17.935931,-66.949661,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720550046,NA,NA,NA,NA,NA,Tabebuia
18.044531,-66.104819,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720570753,NA,NA,NA,NA,NA,Tabebuia
18.044531,-66.104819,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720570753,NA,NA,NA,NA,NA,Tabebuia
18.316431,-66.103152,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720610743,NA,NA,NA,NA,NA,Tabebuia
18.316431,-66.103152,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720610743,NA,NA,NA,NA,NA,Tabebuia
18.23414,-65.99171,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720630821,NA,NA,NA,NA,NA,Tabebuia
18.23414,-65.99171,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720630821,NA,NA,NA,NA,NA,Tabebuia
18.397219,-67.014419,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720710127,NA,NA,NA,NA,NA,Tabebuia
18.397219,-67.014419,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720710127,NA,NA,NA,NA,NA,Tabebuia
18.47915,-66.957761,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720710163,NA,NA,NA,NA,NA,Tabebuia
18.47915,-66.957761,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720710163,NA,NA,NA,NA,NA,Tabebuia
18.0614,-66.501411,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720750029,NA,NA,NA,NA,NA,Tabebuia
18.0614,-66.501411,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720750029,NA,NA,NA,NA,NA,Tabebuia
18.235261,-66.984439,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720830152,NA,NA,NA,NA,NA,Tabebuia
18.235261,-66.984439,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720830152,NA,NA,NA,NA,NA,Tabebuia
18.1536,-65.878,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720850892,NA,NA,NA,NA,NA,Tabebuia
18.31564,-65.70811,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720890960,NA,NA,NA,NA,NA,Tabebuia
18.31564,-65.70811,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2008,tabebuia_heterophylla,FIA 720890960,NA,NA,NA,NA,NA,Tabebuia
18.369939,-66.530669,Tabebuia heterophylla,Tabebuia,heterophylla,BIGNONIACEAE,2003,tabebuia_heterophylla,FIA 720910457,NA,NA,NA,NA,NA,Tabebuia
